id,channel,text,label
2508,sms,Yup...,legit
2509,sms,Ok...,legit
2510,sms,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",legit
2511,sms,Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...,legit
2512,sms,Er yep sure. Props?,legit
2513,sms,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",legit
2514,sms,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,scam
2515,sms,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,legit
2516,sms,Bognor it is! Should be splendid at this time of year.,legit
2517,sms,Yes.i'm in office da:),legit
2518,sms,"Sorry, I'll call later",legit
2519,sms,Joy's father is John. Then John is the NAME of Joy's father. Mandan,legit
2520,sms,Ok. I only ask abt e movie. U wan ktv oso?,legit
2521,sms,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,legit
2522,sms,"Sorry, I'll call later",legit
2523,sms,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,legit
2524,sms,"Sorry, I'll call later",legit
2525,sms,FREE entry into our å£250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,scam
2526,sms,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",legit
2527,sms,Do u noe how 2 send files between 2 computers?,legit
2528,sms,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",legit
2529,sms,jay says he'll put in  &lt;#&gt;,legit
2530,sms,Can you just come in for a sec? There's somebody here I want you to see,legit
2531,sms,So the sun is anti sleep medicine.,legit
2532,sms,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,legit
2533,sms,Yup ok...,legit
2534,sms,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,legit
2535,sms,Ok enjoy . R u there in home.,legit
2536,sms,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",legit
2537,sms,You do what all you like,legit
2538,sms,That's y we haf to combine n c how lor...,legit
2539,sms,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,legit
2540,sms,Hmmm:)how many players selected?,legit
2541,sms,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",legit
2542,sms,I dont. Can you send it to me. Plus how's mode.,legit
2543,sms,Aiyo please Ì_ got time meh.,legit
2544,sms,Package all your programs well,legit
2545,sms,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",legit
2546,sms,So are you guys asking that i get that slippers again or its gone with last year,legit
2547,sms,Company is very good.environment is terrific and food is really nice:),legit
2548,sms,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",scam
2549,sms,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,legit
2550,sms,Yup but not studying surfing lor. I'm in e lazy mode today.,legit
2551,sms,Please sen :)my kind advice :-)please come here and try:-),legit
2552,sms,I'm done. C Ì_ there.,legit
2553,sms,"Oh fine, I'll be by tonight",legit
2554,sms,ÌÏ give me some time to walk there.,legit
2555,sms,I'll reach in ard 20 mins ok...,legit
2556,sms,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",scam
2557,sms,Fuck babe ... What happened to you ? How come you never came back?,legit
2558,sms,This message is brought to you by GMW Ltd. and is not connected to the,scam
2559,sms,"Some friends want me to drive em someplace, probably take a while",legit
2560,sms,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,legit
2561,sms,Are you still getting the goods.,legit
2562,sms,And maybe some pressies,legit
2563,sms,"Yeah I am, so I'll leave maybe 7ish?",legit
2564,sms,K..k..i'm also fine:)when will you complete the course?,legit
2565,sms,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",legit
2566,sms,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,legit
2567,sms,You in your room? I need a few,legit
2568,sms,I dont want to hear anything,legit
2569,sms,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,legit
2570,sms,Ultimately tor motive tui achieve korli.,legit
2571,sms,From 5 to 2 only my work timing.,legit
2572,sms,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!,legit
2573,sms,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",legit
2574,sms,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",scam
2575,sms,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,scam
2576,sms,Now thats going to ruin your thesis!,legit
2577,sms,In sch but neva mind u eat 1st lor..,legit
2578,sms,Hey whats up? U sleeping all morning?,legit
2579,sms,Erm. I thought the contract ran out the4th of october.,legit
2580,sms,I dunno until when... Lets go learn pilates...,legit
2581,sms,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.,scam
2582,sms,Yup i'm elaborating on the safety aspects and some other issues..,legit
2583,sms,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each",scam
2584,sms,"Goodmorning, today i am late for 1hr.",legit
2585,sms,Hi happy birthday. Hi hi hi hi hi hi hi,legit
2586,sms,I will be outside office take all from there,legit
2587,sms,If you don't respond imma assume you're still asleep and imma start calling n shit,legit
2588,sms,"Aight, see you in a bit",legit
2589,sms,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),legit
2590,sms,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,scam
2591,sms,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,legit
2592,sms,Still work going on:)it is very small house.,legit
2593,sms,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",legit
2594,sms,Tmr timin still da same wat cos i got lesson until 6...,legit
2595,sms,"ThatÛ÷s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",legit
2596,sms,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,scam
2597,sms,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,legit
2598,sms,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",legit
2599,sms,Okie... Thanx...,legit
2600,sms,"Gosh that , what a pain. Spose I better come then.",legit
2601,sms,"As usual..iam fine, happy &amp; doing well..:)",legit
2602,sms,Okie,legit
2603,sms,So when you gonna get rimac access ,legit
2604,sms,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\""""",legit
2605,sms,You call times job today ok umma and ask them to speed up,legit
2606,sms,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\""""",legit
2607,sms,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,legit
2608,sms,:-) yeah! Lol. Luckily i didn't have a starring role like you!,legit
2609,sms,Hello madam how are you ?,legit
2610,sms,"Awesome, text me when you're restocked",legit
2611,sms,"As usual..iam fine, happy &amp; doing well..:)",legit
2612,sms,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a å£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopå£1.50/week,scam
2613,sms,Yes. It's all innocent fun. O:-),legit
2614,sms,Thanks for sending this mental ability question..,legit
2615,sms,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",legit
2616,sms,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,legit
2617,sms,I went to ur hon lab but no one is there.,legit
2618,sms,I cant pick the phone right now. Pls send a message,legit
2619,sms,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,legit
2620,sms,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,scam
2621,sms,How come?,legit
2622,sms,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,legit
2623,sms,Ok lor...,legit
2624,sms,I'm coming home 4 dinner.,legit
2625,sms,S da..al r above  &lt;#&gt;,legit
2626,sms,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk.""",scam
2627,sms,Unni thank you dear for the recharge..Rakhesh,legit
2628,sms,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,legit
2629,sms,Haha... They cant what... At the most tmr forfeit... haha so how?,legit
2630,sms,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",legit
2631,sms,No way I'm going back there!,legit
2632,sms,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",scam
2633,sms,I WILL CAL YOU SIR. In meeting,legit
2634,sms,"That's what I love to hear :V see you sundayish, then",legit
2635,sms,"Sorry da thangam, very very sorry i am held up with prasad.",legit
2636,sms,Tiwary to rcb.battle between bang and kochi.,legit
2637,sms,Thank god they are in bed!,legit
2638,sms,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,legit
2639,sms,Am in gobi arts college,legit
2640,sms,Why she wants to talk to me,legit
2641,sms,Pandy joined 4w technologies today.he got job..,legit
2642,sms,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",scam
2643,sms,"They can try! They can get lost, in fact. Tee hee",legit
2644,sms,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,legit
2645,sms,My friends use to call the same.,legit
2646,sms,"Sorry, I'll call later",legit
2647,sms,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",legit
2648,sms,"It,,s a taxt massage....tie-pos argh ok! Lool!",legit
2649,sms,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",legit
2650,sms,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",legit
2651,sms,Do you like shaking your booty on the dance floor?,legit
2652,sms,"Text me when you get off, don't call, my phones having problems",legit
